# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
36,1537.31020072727,1577.43284160852,1536.09293125408,1537.97191858279,1533.882,11081.423279,1542.42115884889,1539.392233,1647.63576426183
38,1536.85792113473,1576.88565702795,1535.76641243989,1537.56380825621,1532.695,8569.267852,1541.69583004915,1538.457171,1625.74869561651
40,1536.37962217454,1576.41241899304,1535.40758186503,1537.10520425337,1531.856,7093.075112,1540.72930894511,1537.841121,1590.2249041733
42,1536.09568665902,1576.07826603365,1534.84787866178,1536.85807920516,1531.211,5381.276124,1540.60893404144,1537.464362,1577.52859093093
44,1535.78856336417,1575.61279640434,1534.26071091077,1536.68075348202,1529.947,4234.495405,1539.7039351097,1537.046269,1563.91094421436
46,1535.02774671049,1575.24699694055,1533.69603341002,1535.79269967915,1529.215,3771.248612,1538.84683141058,1536.64268,1557.89781069083
48,1534.82822208189,1575.09136573504,1533.17234286764,1535.38592681238,1527.956,3208.676379,1538.22907613698,1536.404846,1554.02437858656
50,1534.52969156422,1574.97910321509,1532.49181272512,1535.19384172731,1526.64,2663.004418,1538.21874330634,1536.217445,1549.98452360903
52,1534.14235563399,1574.78430058149,1531.74451013671,1535.06445293995,1525.543,2343.607162,1538.10963239337,1536.0396,1547.35620059106
54,1533.96629473672,1574.63423455063,1531.20392268305,1534.5936185921,1524.387,2159.471116,1537.94333096813,1536.024679,1545.15804026661
56,1533.80838117499,1574.48108423927,1530.53713798221,1534.57646968536,1522.702,2031.354585,1537.92304395117,1535.541472,1544.406045306
58,1533.19447308251,1574.21528194015,1529.92513125913,1534.44418706689,1521.542,1915.757208,1537.71722468163,1535.505309,1543.62040608134
60,1532.37976541446,1574.10124182205,1529.29967659513,1534.00220034043,1520.593,1755.796825,1537.60317862992,1535.20565,1542.85382162493
62,1532.29735651877,1573.98458488096,1528.77739757059,1533.9483750502,1519.4,1700.011745,1537.53139535152,1535.007656,1541.76799297114
64,1531.90064757518,1573.92799094332,1528.22845351416,1533.86824317531,1518.516,1652.164366,1537.5065355374,1534.885036,1541.26205752866
66,1531.23388886865,1573.76535830004,1527.76781290177,1533.63180420481,1517.425,1635.906023,1537.44934543676,1534.516792,1540.52820558723
68,1530.72731130643,1573.6299758525,1527.1424184986,1533.58155438029,1516.594,1615.46142,1537.24659895298,1534.345003,1540.11034705166
70,1530.30503999812,1573.52570546921,1526.66034945906,1533.50397927611,1515.71,1592.56553,1537.24659895298,1534.345003,1539.53460546458
72,1529.79564804651,1573.47544826125,1526.32247475294,1533.35218921275,1515.003,1582.680369,1537.07582907106,1534.281227,1539.125120118
74,1529.36774192479,1573.42290715835,1525.84873838372,1533.20265366041,1514.343,1570.960788,1537.05651849772,1534.268743,1538.69116551834
76,1528.92193319044,1573.34099463979,1525.51286234093,1533.14195176684,1513.843,1564.244332,1536.90026408473,1534.216651,1538.19963210304
78,1528.48201264223,1573.19310717386,1525.13582214811,1532.87174843811,1513.221,1557.912862,1536.90026408473,1534.11787,1538.03567003833
80,1527.81374276931,1573.11013583189,1524.85465169668,1532.79176680513,1512.914,1554.957835,1536.81518558558,1533.999143,1537.57364797782
82,1527.47885902573,1573.02078991033,1524.2261657928,1532.71285161572,1512.517,1552.010087,1536.56814779203,1533.674104,1537.40967986486
84,1526.95718252099,1572.99137363659,1523.65178200006,1532.65457351817,1512.186,1549.5013,1536.55465529897,1533.602524,1537.34314259066
86,1526.25621775378,1572.95342895309,1523.28811696529,1532.51713327721,1511.952,1546.511119,1536.52923636871,1533.520221,1537.25628529522
88,1525.4250186564,1572.86386930427,1522.86477988337,1532.40121398146,1511.716,1544.981149,1536.44403342819,1533.454857,1537.16003265242
90,1524.64831249203,1572.76836557644,1522.39787740811,1532.40121398146,1511.525,1543.716558,1536.41434863582,1533.403612,1537.09087667861
92,1524.07380947366,1572.71535673083,1521.99974009301,1532.37932765783,1511.377,1541.924718,1536.39377751217,1533.403612,1537.05116963242
94,1523.25054719901,1572.66775017729,1521.54811972127,1532.37932765783,1511.226,1541.412464,1536.31413853143,1533.278155,1536.91641478237
96,1522.44861792412,1572.56500370997,1521.07738826741,1532.25495069538,1511.097,1540.938725,1536.27353255457,1533.22659,1536.84273239785
98,1521.42032695949,1572.45817801976,1520.70288450943,1532.07460840164,1510.988,1540.43706,1536.26416326365,1533.205257,1536.47830999557
100,1520.63374826979,1572.42074020666,1520.3260735464,1532.04998234154,1510.891,1540.048015,1536.05146346814,1533.091242,1536.32350380057
