# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
56,371090.963195975,3266946.79423499,2266828.24729729,4444721.32891993,1469640,12230110.396383,26214108.4968771,27688366.339716,5094452.66820279
58,358669.252514362,3203647.69658222,2219585.56081147,4310916.81807909,1435270,12133425.12495,25813305.0691262,27449778.855795,4623991.54651234
60,345318.844222152,3140161.65152956,2173407.47941647,4118495.64330954,1395695,12133425.12495,25591455.2242249,26457067.522813,4173134.41879619
62,328476.110958377,3065232.36259777,2121226.66814674,3815399.15068431,1353329,11826687.281449,24763170.8792168,25839494.398346,3861484.74671804
64,316739.976987479,3012420.73072659,2073717.95804736,3744392.78521327,1326446,11608649.019864,24687626.1178655,25839494.398346,3691625.67626281
66,307515.718245686,2965948.10272117,2035992.02197899,3651751.37798185,1294342,11019664.645199,24178715.3049092,25526383.073595,3377611.45806313
68,297167.334138221,2917624.44534351,1992771.20164943,3631717.90695493,1256682,10252778.715476,23702045.3108657,25156106.936483,3230585.32476445
70,285335.15966485,2878024.27033169,1957118.97010031,3468624.47782438,1233477,10252778.715476,23702045.3108657,24981647.653813,2981365.96158363
72,277114.338187871,2834088.98697808,1925514.80751931,3262609.11535185,1211509,10235522.097398,23031633.1209318,24981647.653813,2822772.23400093
74,266617.571159094,2792093.0332903,1881848.71144597,3185676.40850594,1192245,10189877.862085,22494043.9541958,24077268.946352,2665475.5150097
76,261438.18481097,2741336.16144679,1850395.99291323,2985328.83296325,1166357,10162572.096648,21783068.8771451,24077268.946352,2578289.59603612
78,254552.035767784,2698557.67402566,1820021.21769539,2936305.13859644,1141221,9877226.415741,21783068.8771451,23130738.803748,2465979.61554088
80,244531.439239007,2660416.31867196,1786623.4515253,2874201.3278952,1119427,9876346.476482,21748733.2206573,22633964.629015,2348710.67371774
82,237553.850967155,2629716.44915958,1759591.19396697,2776297.67918128,1098104,9774291.450337,21683481.1297916,22486686.278811,2258041.16467567
84,231610.505433519,2602508.01951362,1729878.26254782,2616297.35382797,1079079,9674082.077576,21274249.263608,22271534.490299,2230517.34645561
86,227758.156775956,2560103.03398946,1705768.17436779,2589796.10601212,1056017,9505832.604906,21272011.3073807,22131320.282167,2185860.39584666
88,223662.971219646,2524438.82094982,1681719.43676275,2519711.92783569,1038205,9497945.055745,21272011.3073807,22080938.020399,2105098.65500562
90,218548.528031658,2490439.24127263,1661522.17389682,2490445.79874367,1015299,9370423.610914,21272011.3073807,22080938.020399,2076721.87443409
92,213658.574751067,2447014.94362168,1640329.91234259,2420119.92102563,1000064,9351093.844159,21272011.3073807,22053446.420643,2056977.74217387
94,209177.442491195,2403905.74569951,1614760.00520466,2337004.21144917,983865.5,9227941.795692,21272011.3073807,21818467.804217,1964553.78871279
96,205556.348397831,2373648.29356285,1594090.18106329,2283902.86851521,968371.1,9227941.795692,21272011.3073807,20952711.763357,1888105.17516405
98,202045.892917012,2348515.6643408,1571306.39003437,2087479.32349561,950925.5,9227941.795692,21272011.3073807,20952711.763357,1831614.17646016
100,198300.775366733,2325509.11613918,1552617.55673426,2078932.12616538,939675.9,9227941.795692,21084916.4268758,20928761.421139,1793136.51945629
