# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
60,409.381924588759,590.779287734662,312.891654270048,430.480069274954,433.1658,602.202973,648.007753751974,581.239431,512.529509756068
62,401.77407701269,586.733719433826,302.531306474042,428.125419450639,425.606,580.651871,613.373292385912,568.19021,508.435913239555
64,395.084486542859,582.073228616779,291.776165306519,426.695584602225,416.1362,561.545151,598.38535132513,556.292273,499.445166490508
66,389.201378257939,579.331138319802,283.048152354872,420.894292233267,406.5876,546.605575,581.020542877735,547.644763,490.575286518929
68,378.940588608009,577.48117796595,274.770849128711,415.942845291122,400.2656,534.642232,563.778358640644,543.935344,486.097054982475
70,365.580132339516,575.239318086951,266.502022194114,412.717211161255,390.7863,526.762786,550.698700822813,534.272748,482.21320490851
72,355.967490682397,573.580876323888,256.180000556922,405.954946961479,382.1616,511.638373,536.926534848074,519.721123,475.455757429529
74,342.931483527201,572.836857351776,248.656100627665,398.073411407321,373.2681,504.473703,520.2325409811,515.327263,471.339705023059
76,335.075124811716,570.524836046614,242.181906732902,387.698128707294,365.3312,498.67717,504.704339703075,507.265756,464.343564536772
78,324.333407742499,566.878329684924,238.315216862432,372.171714827406,357.2497,488.968101,497.694760147664,495.880095,460.06164642749
80,302.225468375737,564.550915741759,233.701645695462,358.704420971324,350.3784,482.29698,487.188273466145,487.605685,454.851397698546
82,284.561299135448,562.695424854298,228.078993009348,339.95364360095,341.9814,476.5124,473.942139624799,486.748873,448.305536311624
84,267.843035268161,561.464063174519,224.411118715692,325.937695172702,332.7516,473.667356,469.056355234327,484.500043,444.208521637247
86,251.611327972615,559.642379507487,219.818290853837,305.821387886615,324.2235,468.568376,462.111876691308,483.594008,435.028529726447
88,236.44365864129,558.657809967808,214.361565729275,278.368132337759,317.3133,466.36394,450.80049199284,482.692622,423.233183283554
90,222.771378276854,556.295546053384,210.313281051306,251.504166971477,309.9494,464.992219,446.74989601365,480.509086,419.749912463766
92,211.104599754113,555.103037514065,205.51249871291,230.251511556886,301.602,461.694247,443.10547572789,474.523168,414.121980779499
94,201.711265500505,553.184650191036,197.670379949019,209.545051313451,292.2146,461.030559,438.276439908936,471.520376,403.574733489484
96,192.123761652749,551.052950545431,191.598820282985,195.578444968985,285.0242,459.689068,430.582230299931,470.327504,397.387812528462
98,184.034370429811,550.28006868528,184.771411669061,177.814366108287,276.5727,457.065344,427.439344441167,464.867906,389.000889325401
100,177.728181069832,549.523256761583,179.998155283542,164.543656837997,269.3405,455.079162,427.284131608806,459.63728,378.878947742312
