# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
52,3804.17933486501,2519.37620003702,1825.34657065352,5401.87000740119,6548.789,14903.550587,6750.36154838687,11375.046684,5022.92881948185
54,3763.98173478981,2514.39109784765,1820.129713877,5213.19531541558,6413.069,14903.550587,6135.61208364732,11361.37435,4739.55962091638
56,3721.71192634313,2500.78148148512,1802.94611298627,5030.31124277317,6314.221,14887.364456,5602.17886756757,11250.279657,4467.92976457238
58,3672.83231246843,2490.38480820002,1800.85643088902,4877.35946104291,6194.192,14887.364456,5133.9631702627,11114.854823,4193.27697823455
60,3630.21812484011,2488.31864114147,1797.19172436932,4757.1788754845,6099.429,14887.364456,4765.91477104807,11069.690727,3960.4600331871
62,3596.65368648502,2481.92008134636,1789.18948168788,4649.81665762814,5997.981,14878.495527,4412.93581983306,11029.901674,3717.33292241894
64,3563.24600300107,2479.62300576076,1786.03330865405,4559.12716448374,5890.95,14877.191612,4110.59613541925,10950.552239,3540.63910745023
66,3516.23106920943,2478.77419507801,1780.94246903983,4487.77014732936,5781.488,14875.531964,3775.51455233043,10852.032274,3375.42030335746
68,3475.53969307297,2473.04199984844,1779.63484069059,4421.21682384662,5687.08,14870.785598,3551.91445913842,10818.968392,3220.65517619656
70,3451.8083478159,2471.88867932371,1773.7105455267,4380.91606449574,5595.477,14870.785598,3312.94549907642,10777.434358,3059.44719197238
72,3419.87980967765,2466.85890629913,1767.15160668844,4344.84373149119,5520.891,14870.785598,3122.36946457052,10665.780143,2928.10182661103
74,3357.510681904,2465.18555996949,1760.543309894,4316.60780596269,5446.608,14870.785598,2907.7881925234,10602.973651,2800.46652128965
76,3318.79159971921,2463.50700781621,1753.20090879568,4295.83351364008,5360.954,14870.785598,2790.84847840828,10556.848511,2665.81563624447
78,3271.4986515378,2460.5927056612,1740.75707465251,4280.27460889541,5268.487,14870.785598,2651.5380407558,10541.887068,2545.94627875777
80,3236.42396040913,2452.40193077121,1734.70942168428,4267.85111749048,5206.887,14866.031586,2551.97517046073,10357.028021,2487.29169368696
82,3210.45676561849,2451.81547020891,1733.30573528643,4260.18538535987,5112.165,14860.258937,2464.73519763612,10357.028021,2402.76560013799
84,3188.30759654428,2447.87505342279,1731.41340640685,4254.33155757584,5028.515,14860.258937,2390.96631380535,10317.214921,2325.73579786716
86,3167.43347089459,2445.73578541722,1725.63736201203,4250.43007919527,4953.159,14852.313281,2324.22174558204,10274.561412,2265.86202853433
88,3155.52525824151,2436.39747185532,1713.6742869854,4247.94959683379,4852.562,14849.465761,2268.35182348623,10176.017092,2187.14361300994
90,3144.96758326406,2428.05992136898,1706.86940867527,4245.7740045886,4785.954,14841.914889,2223.49336255351,10066.596647,2157.71074494781
92,3130.25200569403,2422.24011186209,1705.86459150963,4244.27136354867,4719.339,14841.914889,2186.72159432767,10044.713715,2077.91623982675
94,3117.86177932047,2420.55857354533,1701.08216896926,4243.13556580062,4642.19,14809.705428,2153.91979587299,10000.503173,1999.84172144885
96,3113.25775301756,2417.42741473272,1693.23917371471,4242.50251420483,4559.66,14809.477645,2127.63794012141,9912.797483,1956.48262021283
98,3106.90059424901,2417.21834458918,1690.00828788792,4241.94848355837,4495.743,14809.477645,2104.15090051481,9849.7741,1917.15360424536
100,3104.99053855766,2410.65451497129,1685.99572846513,4241.59533318224,4426.007,14806.072724,2086.89934611885,9817.748369,1878.09766528558
