6.12E+02,6.12E+02,7.01E+02,7.13E+02,2.96E+05,3.25E+06,1.30E+03,1.30E+03,3.02E+03,8.97E+04,5.21E+05,4.58E+05,3.34E+03,2.36E+03,5.20E+02,5.20E+02,1.51E+04,1.62E+03,7.55E+04,6.48E+07
6.22E+02,6.27E+02,7.01E+02,7.17E+02,2.70E+05,3.23E+06,1.30E+03,1.30E+03,3.02E+04,6.06E+03,3.56E+05,1.68E+05,4.56E+03,4.08E+03,5.20E+02,5.20E+02,1.47E+04,1.62E+03,4.28E+04,1.05E+08
6.12E+02,6.12E+02,7.10E+02,7.17E+02,1.67E+05,2.34E+06,1.30E+03,1.30E+03,2.02E+03,5.52E+04,2.95E+06,2.41E+07,5.86E+03,4.42E+03,5.21E+02,5.20E+02,1.57E+04,1.62E+03,1.59E+04,2.34E+07
6.18E+02,6.25E+02,7.07E+02,7.14E+02,7.42E+04,1.71E+05,1.30E+03,1.30E+03,4.78E+04,3.05E+03,3.35E+05,1.37E+08,5.26E+03,3.88E+03,5.21E+02,5.21E+02,1.62E+04,1.62E+03,1.93E+04,3.57E+07
6.21E+02,6.26E+02,7.07E+02,7.16E+02,6.45E+05,7.59E+06,1.30E+03,1.30E+03,8.28E+03,3.82E+04,1.61E+06,1.97E+07,3.56E+03,4.75E+03,5.20E+02,5.20E+02,1.58E+04,1.62E+03,1.14E+05,8.45E+07
6.22E+02,6.27E+02,7.11E+02,7.17E+02,1.46E+05,4.94E+06,1.30E+03,1.30E+03,1.11E+04,7.59E+04,1.08E+06,5.38E+05,6.07E+03,3.53E+03,5.21E+02,5.21E+02,1.70E+04,1.62E+03,2.30E+05,3.99E+07
6.12E+02,6.16E+02,7.01E+02,7.16E+02,2.05E+05,7.05E+06,1.30E+03,1.30E+03,1.55E+03,1.56E+03,2.06E+06,9.30E+07,2.91E+03,3.08E+03,5.20E+02,5.21E+02,1.67E+04,1.62E+03,3.47E+04,5.29E+07
6.15E+02,6.23E+02,7.01E+02,7.11E+02,4.28E+05,5.90E+06,1.30E+03,1.30E+03,1.72E+04,3.91E+04,1.79E+06,1.45E+08,4.75E+03,3.92E+03,5.20E+02,5.20E+02,1.45E+04,1.62E+03,2.91E+04,5.58E+07
6.21E+02,6.26E+02,7.08E+02,7.16E+02,1.41E+05,9.06E+04,1.30E+03,1.30E+03,1.56E+03,2.67E+04,5.59E+05,5.16E+07,3.74E+03,4.86E+03,5.20E+02,5.20E+02,1.61E+04,1.62E+03,2.08E+04,5.14E+07
6.19E+02,6.26E+02,7.01E+02,7.01E+02,1.00E+05,3.86E+05,1.30E+03,1.30E+03,2.68E+04,3.60E+04,6.57E+07,1.38E+07,2.94E+03,3.24E+03,5.21E+02,5.20E+02,1.55E+04,1.62E+03,1.30E+04,2.55E+07
6.22E+02,6.27E+02,7.08E+02,7.18E+02,7.49E+04,8.33E+04,1.30E+03,1.30E+03,1.53E+03,1.55E+03,2.81E+05,1.88E+05,2.82E+03,2.94E+03,5.21E+02,5.21E+02,1.72E+04,1.62E+03,6.74E+04,4.68E+07
6.22E+02,6.23E+02,7.01E+02,7.16E+02,6.29E+05,1.01E+07,1.30E+03,1.30E+03,1.83E+04,5.93E+04,4.10E+05,8.22E+07,2.69E+03,2.81E+03,5.20E+02,5.20E+02,1.60E+04,1.62E+03,5.52E+04,1.27E+08
6.10E+02,6.09E+02,7.08E+02,7.15E+02,1.11E+06,1.81E+07,1.30E+03,1.30E+03,1.55E+03,1.54E+03,8.20E+06,2.99E+07,2.76E+03,3.25E+03,5.20E+02,5.20E+02,1.48E+04,1.62E+03,1.45E+05,1.22E+08
6.20E+02,6.27E+02,7.09E+02,7.15E+02,5.46E+04,2.39E+05,1.30E+03,1.30E+03,6.98E+03,4.80E+04,1.34E+06,6.91E+05,4.68E+03,3.84E+03,5.20E+02,5.20E+02,1.67E+04,1.62E+03,2.32E+04,6.81E+07
6.21E+02,6.26E+02,7.10E+02,7.19E+02,9.22E+04,1.76E+06,1.30E+03,1.30E+03,2.11E+04,1.06E+05,3.22E+06,4.29E+05,4.02E+03,5.12E+03,5.21E+02,5.21E+02,1.55E+04,1.62E+03,9.19E+03,6.98E+07
6.13E+02,6.24E+02,7.01E+02,7.01E+02,6.92E+05,1.53E+07,1.30E+03,1.30E+03,1.93E+03,1.26E+05,2.47E+06,2.06E+07,3.32E+03,3.99E+03,5.20E+02,5.21E+02,1.57E+04,1.62E+03,2.65E+04,1.19E+08
6.14E+02,6.24E+02,7.07E+02,7.15E+02,1.11E+05,3.48E+05,1.30E+03,1.30E+03,7.62E+04,1.22E+04,6.58E+06,4.92E+07,4.14E+03,5.43E+03,5.20E+02,5.20E+02,1.70E+04,1.62E+03,3.60E+04,5.53E+07
6.09E+02,6.09E+02,7.01E+02,7.13E+02,3.18E+05,1.60E+07,1.30E+03,1.30E+03,2.61E+03,9.60E+04,1.60E+07,6.33E+07,3.97E+03,2.87E+03,5.21E+02,5.21E+02,1.67E+04,1.62E+03,2.97E+04,9.19E+07
6.21E+02,6.25E+02,7.01E+02,7.13E+02,5.43E+04,1.95E+05,1.30E+03,1.30E+03,1.55E+03,7.59E+04,1.30E+06,6.41E+07,4.00E+03,5.44E+03,5.21E+02,5.21E+02,1.45E+04,1.62E+03,4.27E+04,4.13E+07
6.22E+02,6.26E+02,7.10E+02,7.07E+02,5.16E+04,2.34E+06,1.30E+03,1.30E+03,2.18E+03,1.17E+05,4.49E+07,1.55E+07,3.47E+03,2.84E+03,5.20E+02,5.20E+02,1.52E+04,1.62E+03,2.60E+04,7.13E+07
